id|video_path|ground_true|label_prediction|description
164|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Kingsman.The.Secret.Service.2014__#00-25-29_00-26-24_label_A.mp4|0|1|The individual is seen climbing a low wall on a rooftop. This action is unusual and could be perceived as a potential security threat if it involves intent to cause harm or trespassing. However, without additional context, it is difficult to determine the intent or nature of the activity.
165|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Kingsman.The.Secret.Service.2014__#01-43-40_01-44-50_label_B2-G-0.mp4|1|1|The video shows a person in a paragliding suit holding a syringe in a snowy mountainous area. The person appears to be in distress, possibly indicating an unusual or dangerous situation. The frames suggest the person might be attempting to use the syringe in a harmful way, which could be considered anomalous based on the strict definition provided.
166|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Law.Abiding.Citizen.2009__#00-00-35_00-01-31_label_A.mp4|0|0|
167|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Law.Abiding.Citizen.2009__#01-26-34_01-27-25_label_B2-0-0.mp4|1|1|The video shows a vehicle driving through a cemetery, emitting smoke from its tires. This behavior is highly unusual and dangerous, as it suggests the vehicle is either attempting to escape or is involved in an accident. The presence of smoke and the vehicle's movement through the cemetery are alarming and indicate potential danger.
168|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Lord.of.War__#00-50-10_00-50-50_label_G-0-0.mp4|1|1|The video shows a ship with a car parked in front of it. Suddenly, a large explosion occurs near the car, followed by a person running away from the blast. The subsequent frames show the ship with multiple explosions and smoke, indicating a highly dangerous and immediate security threat.
169|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Lord.of.War__#00-59-20_01-00-35_label_A.mp4|0|0|
170|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Lord.of.War__#01-41-04_01-41-53_label_B1-0-0.mp4|1|1|The video shows a group of people in a desert setting with tents. Initially, two individuals are seen running, which could be a normal activity. However, later frames depict a chaotic scene with people running and some individuals appearing to attack others. This sudden shift from normal activity to a violent confrontation indicates a clear and serious anomalous activity requiring immediate security response.
171|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Actually.2003__#00-51-55_00-55-16_label_A.mp4|0|0|
172|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Actually.2003__#01-04-40_01-06-59_label_A.mp4|0|0|
173|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Actually.2003__#01-17-00_01-19-40_label_A.mp4|0|0|
174|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Actually.2003__#01-34-18_01-38-11_label_A.mp4|0|1|The individual is visibly distressed, covering their face with their hands. This behavior is highly unusual and suggests a serious emotional or psychological distress, which could be an immediate security threat if it involves self-harm or threats to others. The setting appears to be an office environment, and the individual's actions are not typical of normal daily activities unless there is clear evidence of danger.
175|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Actually.2003__#01-39-05_01-46-40_label_A.mp4|0|1|The video shows a man in a white shirt and black pants entering a well-decorated room, then quickly removing his jacket and walking down a staircase. The man's actions are sudden and appear to be out of the ordinary, especially given the context of the room which is decorated for a festive occasion. The abrupt removal of the jacket and the man's hurried movement could indicate an immediate security threat or a highly unusual situation requiring attention.
176|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Death.and.Robots.S01E02__#00-03-15_00-04-20_label_A.mp4|0|0|
177|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Death.and.Robots.S01E04__#00-14-28_00-15-27_label_A.mp4|0|0|
178|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Death.and.Robots.S01E10__#0-01-00_0-02-13_label_B2-G-0.mp4|1|1|The video shows a soldier in a desert environment. Initially, he appears calm and focused. In the later frames, he is seen holding a weapon, suggesting readiness for action. The presence of other soldiers and a vehicle indicates a military operation. There is no clear evidence of immediate danger or unusual behavior, but the soldier's readiness could be considered a potential anomaly if context suggests a threat.
179|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Death.and.Robots.S01E13__#0-11-48_0-12-07_label_G-0-0.mp4|1|1|The video shows a soldier in combat gear pointing a gun, which is a highly unusual and dangerous behavior in a controlled environment. The subsequent frames depict soldiers in a desolate, war-torn landscape with a crashed aircraft and explosions, indicating a high level of immediate security threat.
180|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Death.and.Robots.S01E15__#0-05-38_0-06-18_label_G-0-0.mp4|1|1|The video shows a series of frames depicting a humanoid robot in a room filled with speakers. Initially, the robot is seen standing among the speakers. In subsequent frames, the robot appears to be moving or interacting with the speakers, culminating in a scene where the robot is standing over a fallen figure. The environment is dimly lit with a red hue, suggesting a tense or dangerous situation. The robot's presence and actions, combined with the fallen figure, indicate a potential threat or conflict.
181|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Me.If.You.Dare.2003__#00-11-20_00-15-08_label_A.mp4|0|1|The video shows a person lying on a couch with red hair, covered with a blanket. A young boy approaches and interacts with the person lying down. The boy appears to be speaking to the person lying down, and their expressions suggest concern or curiosity. There is no clear evidence of physical violence, explosions, or severe accidents. However, the unusual behavior of the boy approaching someone who appears to be unwell or injured could be considered anomalous.
182|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Me.If.You.Dare.2003__#00-33-52_00-39-00_label_A.mp4|0|1|The video shows a woman in various frames appearing distressed, with tears on her face and her hand covering her mouth. Initially, she is indoors, and later she is seen on a staircase. The sequence suggests emotional distress rather than any immediate security threat. However, the prolonged and intense emotional state could be considered anomalous in a security context.
183|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Love.Me.If.You.Dare.2003__#01-04-40_01-06-59_label_A.mp4|0|1|In the frames, a person is seen throwing a red object (possibly a bag) into the air while another person walks away holding a red bag. The environment appears to be a construction site with various materials and equipment around. The activity of throwing the object is unusual but not immediately threatening. However, the context of the construction site and the presence of multiple people suggest that this could be a normal part of site activities. The action does not rise to the level of a clear security threat based on the strict definition provided.
184|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mindhunters.2004__#01-19-00_01-20-05_label_B2-0-0.mp4|1|1|The video shows a hooded figure in a dark, rainy environment making a threatening gesture. In subsequent frames, individuals appear to be in a defensive stance, with one person aiming a weapon at another. The environment is dimly lit, and there is a sense of urgency and potential conflict. The presence of a weapon and aggressive body language suggests a serious threat.
185|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.Fallout.2018__#00-31-21_00-32-50_label_B1-0-0.mp4|1|1|The video shows a sequence of aggressive physical confrontations between individuals in a confined space. The first frame depicts a man being forcefully grabbed by another person. Subsequent frames show multiple individuals engaged in violent tussles, with one person being thrown or pushed against the wall. The aggressive behavior and the confined space suggest a highly unusual and dangerous situation, potentially involving physical violence.
186|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.Fallout.2018__#00-39-18_00-40-36_label_B1-0-0.mp4|1|1|The video shows a man in a suit aggressively attacking another man in a bar setting. The man in the suit is holding the other man by the neck and appears to be in the middle of a physical altercation. The background shows other patrons observing the situation, which is unusual and potentially dangerous.
187|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.Fallout.2018__#02-03-50_02-04-35_label_B1-0-0.mp4|1|1|The video shows a woman with her hands cuffed behind her back, indicating she is restrained. In the background, a man appears to be holding a weapon, suggesting a threat or confrontation. The setting is dimly lit and appears to be a warehouse or similar industrial space. The presence of the weapon and the restrained individual raises concerns about potential violence or a dangerous situation.
188|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.Ghost.Protocol.2011__#00-01-18_00-01-40_label_B2-0-0.mp4|1|1|The video shows a person running across a rooftop. In the later frames, the individual is seen holding a gun and pointing it towards the camera. This behavior is highly unusual and poses a clear security threat as it indicates potential violence or an imminent attack.
189|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.Ghost.Protocol.2011__#00-49-03_00-51-21_label_A.mp4|0|0|
190|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.Ghost.Protocol.2011__#01-07-24_01-09-09_label_A.mp4|0|1|The video shows a woman sitting on a couch while two men are standing in front of her. One man appears to be holding a gun, pointing it at the woman. The woman's expression is neutral, and she seems to be calmly looking at the man with the gun. This situation could be interpreted as threatening behavior, which is a clear security threat. The presence of a gun and the woman's passive demeanor suggest a potential threat, warranting immediate security response.
191|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.Ghost.Protocol.2011__#01-12-38_01-13-43_label_B1-0-0.mp4|1|1|The video shows a series of frames depicting a man in a blue suit being forcefully restrained by others. In the second frame, a woman is seen on the floor, suggesting physical aggression. The third frame shows two men facing each other with serious expressions, indicating tension. The fourth frame shows a man holding a gun, which is a clear indication of threat. The fifth frame shows a man being restrained by another man, suggesting a struggle. The sixth frame shows a confrontation between two men in a hallway, with one man appearing to be in a defensive stance. All these activities are highly unusual and dangerous, indicating a serious anomaly.
192|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.Ghost.Protocol.2011__#01-24-59_01-28-30_label_A.mp4|0|1|The video shows a man in sunglasses holding a lit cigarette and pointing it towards another person. The sequence suggests a threatening or confrontational behavior, as the man with the cigarette appears to be in control and possibly intimidating the other person. This behavior could be considered anomalous if it involves a clear threat or dangerous intent.
193|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.Ghost.Protocol.2011__#01-54-24_01-54-50_label_B1-0-0.mp4|1|1|In the first frame, a person is placing a suitcase on a conveyor belt. In the second frame, a person is lying on the ground while another person stands over them with a suitcase on top. The third frame shows the person on the ground being pushed by another person. The fourth and fifth frames show a person pushing a car while another person is on the ground. The activity involves physical altercations and potential injury, which are dangerous and unusual in a workplace setting.
194|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.Ghost.Protocol.2011__#01-56-52_01-57-03_label_B1-0-0.mp4|1|1|The video shows a vehicle being dropped into a concrete structure, causing significant damage. This is followed by a sequence of individuals in a hallway engaging in physical altercations, including punches and aggressive movements. The actions are highly unusual and dangerous, indicating a clear security threat.
195|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.II.2000__#00-11-37_00-15-46_label_A.mp4|0|0|
196|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.II.2000__#00-24-30_00-30-10_label_A.mp4|0|1|The video shows a man in a dark suit interacting with a woman in a dimly lit room. Initially, the man appears to be holding a small object, possibly a key or a tool, and seems to be showing it to the woman. In subsequent frames, the man is seen handling a laptop, suggesting he might be working or demonstrating something. The environment is dark and confined, with no clear signs of immediate danger or unusual behavior. The activity appears to be a normal interaction or demonstration, without any clear indication of violence, threat, or emergency.
197|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.II.2000__#01-18-55_01-20-53_label_B2-0-0.mp4|1|1|The sequence of images shows a man in a dark environment, initially looking serious and then transitioning to holding a gun with a concerned expression. In the later frames, he is seen in a room with broken glass, suggesting a violent incident. The man's actions and the environment indicate a potential threat or dangerous situation.
198|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.II.2000__#01-25-08_01-25-31_label_B2-0-0.mp4|1|1|The sequence of frames depicts a high-stakes situation in a dimly lit industrial setting. In the first frame, two individuals appear to be in a confrontation with a large machine, with sparks flying, suggesting an explosion or fire nearby. The second frame shows one individual firing a weapon at the machine, indicating a violent confrontation. The third frame reveals a chaotic environment with fire, smoke, and multiple individuals reacting to the incident. The fourth frame shows a person reacting to the chaos, possibly in shock or concern. The fifth frame captures a close-up of a person with a determined expression, possibly preparing for further action. The activity is highly unusual and dangerous, involving physical violence and potential explosions, which aligns with the strict definition of anomalous activity.
199|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.II.2000__#01-29-30_01-29-44_label_B1-0-0.mp4|1|1|The video shows a person in a dark, confined space, climbing and descending a metal staircase. The individual appears to be in a state of urgency or distress, with rapid movements and a focused expression. The environment is dimly lit, and the person's actions suggest they are navigating through a potentially hazardous area. The behavior is highly unusual and could be interpreted as a threat or dangerous activity.
200|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.II.2000__#01-32-56_01-33-25_label_B1-0-0.mp4|1|1|The video shows a series of frames where a man in a dark uniform is seen in various positions. Initially, he is standing in a doorway looking alert. In the second frame, a dog appears to be running or jumping in the background. The third frame shows multiple dogs in motion, suggesting a chaotic or aggressive situation. The fourth frame shows the man looking intently at something off-camera. The final frame returns to the man standing in the doorway. The presence of multiple dogs in motion and the man's alert posture could indicate a potential threat or unusual activity, warranting immediate security response.
201|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.II.2000__#01-38-25_01-38-41_label_B2-B5-0.mp4|1|1|The video shows a tense interrogation scene in a dimly lit room. A man is being handcuffed and questioned by three men in suits. The man being interrogated appears distressed, and one of the interrogators shows a concerned expression. The setting suggests a high-stakes situation, but no physical violence or immediate danger is evident. The activity is unusual but not necessarily dangerous based on the strict definition provided.
202|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.II.2000__#01-46-20_01-47-11_label_B2-B6-0.mp4|1|1|The video shows a person riding a motorcycle and pointing a gun in various directions. This behavior is highly unusual and poses an immediate security threat as it involves the use of a firearm in a potentially confrontational manner. The individual's actions suggest a high level of danger, making this a clear anomaly requiring immediate security response.
203|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.III.2006__#00-19-56_00-20-26_label_B2-0-0.mp4|1|1|The video shows a tense situation where a man is holding a gun and aiming it at a woman. The woman appears to be in a defensive posture, and there is a moment where she seems to be thrown to the ground. This suggests a violent confrontation, which is highly unusual and dangerous.
204|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.III.2006__#00-56-23_00-56-40_label_G-0-0.mp4|1|1|The video shows a man in a suit adjusting his tie while surrounded by three people, one of whom is holding a violin. The setting appears to be dark and forest-like. The man's actions seem unusual, but there is no clear indication of immediate danger or violence. The individuals are dressed formally, and the environment does not suggest an emergency situation. However, the man's focused expression and the violin player's presence could be interpreted as unusual in a normal context, warranting a high anomaly score.
205|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.III.2006__#01-06-52_01-07-15_label_G-0-0.mp4|1|1|The video shows a person inside a vehicle, initially looking concerned or surprised. The person then appears to be holding a phone and looking at it intently. Suddenly, the scene becomes dark, and the person is no longer visible. The final frame shows a clear sky with a trail of smoke or fire in the distance. This suggests an explosion or fire has occurred, which is a clear and serious anomaly requiring immediate security response.
206|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.III.2006__#01-54-02_01-54-40_label_B2-0-0.mp4|1|1|The video shows a person with wet hair looking distressed in a dimly lit environment. The subsequent frames show a room with a cabinet and drawers, with a person reaching towards the cabinet. The person's actions and expression suggest urgency or distress, which could indicate a serious situation requiring immediate attention.
207|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.V.Rogue.Nation.2015__#00-14-40_00-17-12_label_B1-0-0.mp4|1|1|The video shows a man in a dimly lit room, initially appearing to be in distress or hiding. He is then seen standing and interacting with another person, who seems to be in a confrontational stance. The man's expressions and body language suggest tension and possible aggression. The environment appears to be a confined space, possibly a basement or storage area. The interaction between the two individuals is unusual and raises concerns about potential conflict or threat.
208|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.V.Rogue.Nation.2015__#00-17-27_00-17-55_label_B2-0-0.mp4|1|1|The video shows a woman in a dark, confined space, looking concerned or alert. The sequence of images suggests she is in a tense situation, possibly being interrogated or in a dangerous environment. The presence of bars and the woman's expression indicate a potential threat or danger, making this activity anomalous.
209|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.V.Rogue.Nation.2015__#01-15-52_01-16-48_label_B6-B2-0.mp4|1|1|The video shows a silver car being pursued by multiple motorcyclists. In the final frame, a motorcyclist is seen riding on the roof of the car, which is highly unusual and dangerous. This behavior suggests a potential threat or attempt at escape, making it a serious anomaly.
210|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.V.Rogue.Nation.2015__#01-19-48_01-20-20_label_B6-0-0.mp4|1|1|The video shows a person riding a motorcycle on a dirt road, performing a stunt that causes the motorcycle to flip over. This action is highly unusual and dangerous, indicating a clear and serious anomalous activity requiring immediate security response.
211|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.V.Rogue.Nation.2015__#01-29-39_01-33-39_label_A.mp4|0|0|
212|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Mission.Impossible.V.Rogue.Nation.2015__#01-54-23_01-55-10_label_B2-0-0.mp4|1|1|The sequence of frames depicts a tense and violent confrontation. In the first frame, two individuals appear to be in a physical altercation, with one pointing a weapon at the other. The second frame shows a man holding a gun, seemingly in a defensive or aggressive stance. The third frame captures a close-up of a man pointing a gun directly at the camera, indicating a high level of threat. The fourth frame shows a group of people, some of whom appear to be in a state of panic or confrontation. The fifth frame focuses on a man looking intently at someone or something, suggesting a serious situation. All these actions are highly unusual and dangerous, fitting the strict definition of anomalous activity.
213|/home/mchiesa/agenticvad/datasets/xd_violence/videos/New.Kids.Turbo.2010__#00-22-35_00-23-14_label_B1-0-0.mp4|1|1|The video shows a person in a white shirt and another in a police uniform interacting with a person in a white jacket and brown pants near a house. The person in the white jacket appears to be in distress, bending over and picking up items from the ground. The police officer is assisting them. The scene is outside a residential building with a bicycle and debris on the ground. The interaction seems urgent but not violent. The person in the white shirt and police officer are seen talking to the person in the white jacket, suggesting a possible explanation or negotiation. There is no clear evidence of immediate danger or violence.
214|/home/mchiesa/agenticvad/datasets/xd_violence/videos/New.Kids.Turbo.2010__#00-41-30_00-42-05_label_A.mp4|0|0|
215|/home/mchiesa/agenticvad/datasets/xd_violence/videos/New.Kids.Turbo.2010__#00-50-13_00-50-34_label_B1-0-0.mp4|1|1|The video shows a man in a red plaid shirt initially standing in front of a building labeled 'LUPUS.' In subsequent frames, he is seen falling backward onto a bench, then lying on the ground, and finally standing up with his arms raised in a celebratory manner. The surroundings appear normal, with no signs of violence or danger. The man's actions seem to be a staged or choreographed sequence rather than an immediate threat.
216|/home/mchiesa/agenticvad/datasets/xd_violence/videos/One.Day.2011__#01-02-50_01-07-05_label_A.mp4|0|0|
217|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Operation.Red.Sea.2018__#0-02-17_0-02-37_label_B2-0-0.mp4|1|1|The video shows individuals on a ship's deck holding firearms and firing them, resulting in visible sparks and smoke. This behavior is highly unusual and poses an immediate security threat as it involves the use of weapons in a potentially dangerous manner. The presence of firearms and the act of firing them in a public area on a ship are alarming and require immediate security response.
218|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Operation.Red.Sea.2018__#0-12-26_0-13-36_label_A.mp4|0|0|
219|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Operation.Red.Sea.2018__#0-16-06_0-16-46_label_G-0-0.mp4|1|1|The video shows a person in a dimly lit room gesturing aggressively towards another person seated at a desk. The setting appears to be an office with large yellow circular decorations on the windows. The person gesturing is displaying intense and threatening body language, which could indicate a serious confrontation or threat. This behavior is unusual and potentially dangerous, warranting immediate security response.
220|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Operation.Red.Sea.2018__#0-25-36_0-26-03_label_G-0-0.mp4|1|1|The video shows a person in a uniform appearing to be in a state of distress or confusion, possibly reacting to an event. The subsequent frames depict a destroyed urban environment with debris and a person lying among the rubble. This suggests a possible aftermath of an explosion or violent incident, which is highly unusual and dangerous.
221|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Operation.Red.Sea.2018__#0-29-36_0-30-20_label_B2-G-0.mp4|1|1|The frames depict a group of soldiers in combat uniforms and helmets moving through a war-torn urban environment. They are carrying weapons and appear to be advancing in a coordinated manner. The background shows damaged buildings and a military vehicle, suggesting a military operation or patrol. There is no clear evidence of immediate danger or unusual behavior, but the presence of armed soldiers in a potentially volatile area warrants attention.
222|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Operation.Red.Sea.2018__#0-45-54_0-46-33_label_A.mp4|0|1|The frames depict a heavily damaged urban area with multiple buildings in ruins and thick smoke rising in the background. There is no visible human activity or unusual behavior in the frames. The scene appears to be a result of destruction, likely from an explosion or conflict, but no immediate security threat or dangerous behavior is observed.
223|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Operation.Red.Sea.2018__#0-56-26_0-57-10_label_G-0-0.mp4|1|1|The video frames depict a soldier in combat gear in a desert environment with a burning vehicle in the background. The soldier appears to be adjusting his helmet amidst the smoke and flames, which suggests a dangerous situation. The subsequent frames show soldiers inside a vehicle with passengers, some of whom appear distressed or in distress. The soldiers are seen interacting with the vehicle's door, possibly trying to exit or enter. This sequence of events indicates a possible evacuation or escape scenario, which could be considered anomalous if it involves a threat to the passengers or the soldiers themselves.
224|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Operation.Red.Sea.2018__#01-20-58_01-22-00_label_B5-0-0.mp4|1|1|The video shows a person in a wheelchair being approached by another individual in a dimly lit, industrial-looking environment. The person in the wheelchair appears to be stationary, and the individual approaching seems to be engaging with them in a non-threatening manner. There is no clear evidence of violence, threat, or immediate danger. The situation appears to be a normal interaction rather than an anomalous activity.
225|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Operation.Red.Sea.2018__#01-37-22_01-37-36_label_G-B2-0.mp4|1|1|The frames depict a violent confrontation with multiple individuals engaged in physical altercations. One frame shows a person being attacked while another shows armed individuals moving through a room. The presence of weapons and aggressive behavior suggests a serious threat requiring immediate security response.
226|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Quantum.Of.Solace.2008__#00-47-29_00-50-52_label_A.mp4|0|0|
227|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Quantum.Of.Solace.2008__#01-19-30_01-20-05_label_B1-0-0.mp4|1|1|The video shows a sequence of events inside an elevator. Initially, a man in a suit appears to be in distress. In the subsequent frames, multiple individuals are seen inside the elevator, with one person appearing to be in a physical altercation with another. The situation escalates as one individual is seen restraining another. The activity is highly unusual and poses a clear security threat due to the physical violence involved.
228|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Quantum.Of.Solace.2008__#01-30-26_01-30-42_label_B2-B1-0.mp4|1|1|The video shows a woman pointing a gun in multiple frames, suggesting a threatening or dangerous situation. In one frame, a man in military attire appears to be confronting the woman, and in another, he is seen restraining her on a bed. These actions indicate a serious threat and potential violence, making the activity highly anomalous based on the strict definition provided.
229|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Rush.Hour.1998.BluRay__#00-08-08_00-09-15_label_B2-B6-G.mp4|1|1|The video shows two police officers in tactical gear holding guns and pointing them forward, seemingly in a confrontational stance. This behavior is highly unusual and suggests a potential threat or emergency situation. The presence of a police car in the background further supports the idea of a security response to an immediate threat.
230|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Rush.Hour.1998.BluRay__#00-11-05_00-12-10_label_B2-B1-0.mp4|1|1|The video shows a police officer in uniform initially standing normally. However, in the final frame, the officer is holding a gun pointed directly at the camera. This action is highly unusual and poses a clear security threat, as it indicates the officer is prepared for potential violence or confrontation. The presence of the gun in a non-threatening context is alarming and requires immediate attention.
231|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Rush.Hour.1998.BluRay__#01-20-28_01-21-38_label_B2-0-0.mp4|1|1|The video shows a sequence of frames where individuals are engaged in violent actions. In the first frame, a man is pointing a gun at a woman who is seated. In the second frame, a man is seen attacking the woman with a weapon. The third frame shows the man continuing to point the gun at the woman. The fourth frame shows a man in a white uniform pointing a gun at another man. The fifth frame shows a man breaking into a vehicle, causing destruction. The sixth frame shows the aftermath of the destruction with smoke and debris. The activity involves physical violence and destruction, which are clear security threats.
232|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Rush.Hour.1998.BluRay__#01-25-21_01-25-46_label_B2-0-0.mp4|1|1|The individual is consistently pointing a gun at someone off-camera, maintaining a serious and threatening demeanor. This behavior is highly unusual and poses an immediate security threat.
233|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Rush.Hour.3.2007.BluRay__#00-04-59_00-05-31_label_B2-0-0.mp4|1|1|The video shows a person in a suit speaking at a podium, with a view through a scope. The subsequent frames depict a person falling through a shattered window in a cityscape, indicating a severe accident. This is highly unusual and poses an immediate security threat.
234|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Rush.Hour.3.2007.BluRay__#00-34-11_00-35-46_label_B1-0-0.mp4|1|1|The video shows a sequence of frames depicting a physical altercation between two individuals in a dimly lit room with ornate decor. The individuals appear to be engaged in a fight, with one person being restrained or subdued by the other. The actions are aggressive and violent, indicating a clear threat to security. The environment is luxurious but the nature of the activity is dangerous and unusual, warranting immediate security response.
235|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Rush.Hour.3.2007.BluRay__#00-40-56_00-41-52_label_B2-0-0.mp4|1|1|The video shows a group of individuals in a dimly lit, industrial-looking environment. Two men in the foreground are raising their hands, which could indicate a gesture of surrender or warning. The rest of the group appears to be observing or reacting to the situation. There is no clear evidence of physical violence, explosions, or fires. The behavior seems unusual but not inherently dangerous based on the provided frames alone.
236|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Rush.Hour.3.2007.BluRay__#01-00-40_01-04-00_label_A.mp4|0|0|
237|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Rush.Hour.3.2007.BluRay__#01-12-16_01-12-36_label_B1-0-0.mp4|1|1|The video shows a sequence of frames where individuals in a restaurant are engaging in physical altercations. Initially, two individuals appear to be in a confrontation, with one person raising their arm aggressively. As the frames progress, more individuals join the altercation, escalating the situation. The environment is a well-lit restaurant with tables and chairs, but the aggressive behavior of the individuals is highly unusual and poses a clear security threat.
238|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Salt.2010__#00-02-10_00-03-57_label_A.mp4|0|1|The video shows a woman with visible injuries standing in front of a metal fence. She is accompanied by individuals in military uniforms. The presence of military personnel and military vehicles suggests a controlled or restricted area. The woman's expression and the context imply a situation that may require immediate security response, such as a detainee or a person of interest in a potentially dangerous situation.
239|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Salt.2010__#00-13-45_00-16-10_label_A.mp4|0|1|The video shows a woman in a light-colored blouse entering a room where a man is seated at a table. Initially, she appears calm and approaches the man. However, in subsequent frames, she exhibits a distressed expression and appears to be in a hurry, possibly trying to escape or hide. The man remains seated, seemingly unaware of her actions. This behavior is highly unusual and could indicate a threat or a serious situation requiring immediate attention.
240|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Salt.2010__#00-17-40_00-18-16_label_B1-0-0.mp4|1|1|The video shows a sequence of events inside an elevator where individuals appear to be engaged in physical altercations. The first frame shows a person in dark clothing, possibly reacting to something. The subsequent frames depict individuals in suits, with one person appearing to punch another, followed by a struggle where one person is being pushed against the elevator wall. The actions are aggressive and suggest a threat or conflict, which aligns with the definition of anomalous activity as it involves physical violence.
241|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Salt.2010__#01-06-27_01-07-07_label_G-B2-0.mp4|1|1|The video shows a woman in a dark, industrial setting, initially walking cautiously. As the video progresses, she is seen holding a gun and pointing it forward, suggesting a threatening or dangerous situation. The presence of smoke and debris indicates a possible recent event, such as an explosion or fire. The woman's actions are highly unusual and could be interpreted as a clear security threat.
242|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Salt.2010__#01-12-05_01-12-32_label_B2-G-0.mp4|1|1|The video shows a person in a military uniform lying on the floor, appearing to be in distress or injured. In subsequent frames, armed individuals are seen approaching and interacting with the person on the floor, suggesting a possible altercation or attack. The presence of armed individuals and the distressed state of the person on the floor indicate a serious and immediate security threat.
243|/home/mchiesa/agenticvad/datasets/xd_violence/videos/Salt.2010__#01-16-00_01-16-50_label_A.mp4|0|0|
